experiment,method,nthreads,param1,param2,latency_ms,recall@100,speedup,index_mb,build_sec,encode_us,lut_us,scan_us,select_us,rerank_us,notes
SQ8,SQ8-LUT,2,p,5000,2.465778,1.000000,1.899463,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,934.828000,
SQ8,SQ8-LUT,4,p,5000,1.279643,1.000000,3.660125,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,899.451000,
SQ8,SQ8-LUT,8,p,5000,0.725254,1.000000,6.457949,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,924.460000,
SQ8,SQ8-LUT,16,p,5000,0.548653,1.000000,8.536640,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,1152.999000,
SQ8,SQ8-LUT,32,p,5000,0.413358,1.000000,11.330742,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,1473.606000,
PQ-M,M8,1,p,50,0.945258,0.249020,4.954894,0.898304,0.463806,0.000000,6.552000,278.889000,631.271000,10.311000,
PQ-M,M8,2,p,50,0.462183,0.249020,10.133763,0.898304,0.463806,0.000000,6.556000,273.480000,610.016000,9.278000,
PQ-M,M8,4,p,50,0.247935,0.249020,18.890649,0.898304,0.463806,0.000000,6.277000,297.107000,637.967000,9.166000,
PQ-M,M8,8,p,50,0.138804,0.249020,33.742925,0.898304,0.463806,0.000000,7.082000,321.656000,702.246000,9.327000,
PQ-M,M8,16,p,50,0.096255,0.249020,48.658802,0.898304,0.463806,0.000000,10.350000,468.614000,797.103000,14.132000,
PQ-M,M8,32,p,50,0.072678,0.249020,64.443889,0.898304,0.463806,0.000000,14.369000,714.430000,957.435000,53.414000,
PQ-M,M8,1,p,100,0.974196,0.396090,4.807711,0.898304,0.463806,0.000000,7.137000,276.673000,653.352000,17.939000,
PQ-M,M8,2,p,100,0.456860,0.396090,10.251834,0.898304,0.463806,0.000000,6.138000,261.476000,607.741000,16.501000,
PQ-M,M8,4,p,100,0.244722,0.396090,19.138668,0.898304,0.463806,0.000000,6.355000,275.709000,646.761000,16.006000,
PQ-M,M8,8,p,100,0.138978,0.396090,33.700679,0.898304,0.463806,0.000000,7.202000,317.037000,712.029000,16.468000,
PQ-M,M8,16,p,100,0.099091,0.396090,47.266180,0.898304,0.463806,0.000000,10.369000,436.066000,800.647000,21.115000,
PQ-M,M8,32,p,100,0.072720,0.396090,64.406669,0.898304,0.463806,0.000000,12.895000,623.448000,921.770000,50.207000,
PQ-M,M8,1,p,200,1.099292,0.575980,4.260609,0.898304,0.463806,0.000000,7.956000,307.209000,727.548000,36.165000,
PQ-M,M8,2,p,200,0.464344,0.575980,10.086602,0.898304,0.463806,0.000000,6.471000,260.313000,609.057000,31.888000,
PQ-M,M8,4,p,200,0.243454,0.575980,19.238349,0.898304,0.463806,0.000000,6.516000,273.548000,637.361000,29.767000,
PQ-M,M8,8,p,200,0.135933,0.575980,34.455599,0.898304,0.463806,0.000000,7.077000,300.530000,701.076000,29.247000,
